domain,marker_name,LabChemTestName,lower,upper,source,n_records,n_patients,n_cohort,prop_patients,feature_name,feature_subcategory,code,code_vocabulary,Description,drug_name,VAClassification,percent_of_patients,VAClassification_Description,VAClass
Conditions,"","","","","",519,215,735933,0.000292146160044461,DM,"",E08.319,ICD10,diabetes mellitus due to underlying condition with unspecified diabetic retinopathy without macular edema,"","",0.0292146160044461,"",
Conditions,"","","","","",499,411,735933,0.000558474752457085,DM,"",E11.349,ICD10,type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema,"","",0.0558474752457085,"",
Conditions,"","","","","",499,164,735933,0.000222846373243216,DM,"",E13.610,ICD10,other specified diabetes mellitus with diabetic neuropathic arthropathy,"","",0.0222846373243216,"",
Conditions,"","","","","",482,303,735933,0.000411722262760333,DM,"",E11.3552,ICD10,"type 2 diabetes mellitus with stable proliferative diabetic retinopathy, left eye","","",0.0411722262760333,"",
Conditions,"","","","","",477,333,735933,0.000452486843231653,DM,"",E11.3551,ICD10,"type 2 diabetes mellitus with stable proliferative diabetic retinopathy, right eye","","",0.0452486843231653,"",
Conditions,"","","","","",474,307,735933,0.000417157540156509,DM,"",E10.610,ICD10,type 1 diabetes mellitus with diabetic neuropathic arthropathy,"","",0.0417157540156509,"",
Conditions,"","","","","",423,385,735933,0.000523145449381941,DM,"",E10.329,ICD10,type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema,"","",0.0523145449381941,"",
Conditions,"","","","","",420,209,735933,0.000283993243950197,DM,"",E08.628,ICD10,diabetes mellitus due to underlying condition with other skin complications,"","",0.0283993243950197,"",
Conditions,"","","","","",416,235,735933,0.000319322547025341,DM,"",E10.3293,ICD10,"type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, bilateral","","",0.0319322547025341,"",
Conditions,"","","","","",397,326,735933,0.000442975107788345,DM,"",E08.329,ICD10,diabetes mellitus due to underlying condition with mild nonproliferative diabetic retinopathy without macular edema,"","",0.0442975107788345,"",
Conditions,"","","","","",391,284,735933,0.000385904695128497,DM,"",E10.36,ICD10,type 1 diabetes mellitus with diabetic cataract,"","",0.0385904695128497,"",
Conditions,"","","","","",383,275,735933,0.000373675320987101,DM,"",E10.620,ICD10,type 1 diabetes mellitus with diabetic dermatitis,"","",0.0373675320987101,"",
Conditions,"","","","","",379,210,735933,0.000285352063299241,DM,"",E13.628,ICD10,other specified diabetes mellitus with other skin complications,"","",0.0285352063299241,"",
Conditions,"","","","","",376,296,735933,0.000402210527317025,DM,"",E10.3291,ICD10,"type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, right eye","","",0.0402210527317025,"",
Conditions,"","","","","",375,185,735933,0.00025138157957314,DM,"",E11.3319,ICD10,"type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, unspecified eye","","",0.025138157957314,"",
Conditions,"","","","","",344,207,735933,0.000281275605252109,DM,"",E08.622,ICD10,diabetes mellitus due to underlying condition with other skin ulcer,"","",0.0281275605252109,"",
Conditions,"","","","","",325,260,735933,0.000353293030751441,DM,"",E10.311,ICD10,type 1 diabetes mellitus with unspecified diabetic retinopathy with macular edema,"","",0.0353293030751441,"",
Conditions,"","","","","",319,269,735933,0.000365522404892837,DM,"",E10.3292,ICD10,"type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, left eye","","",0.0365522404892837,"",
Conditions,"","","","","",316,139,735933,0.000188875889517116,DM,"",E11.11,ICD10,type 2 diabetes mellitus with ketoacidosis with coma,"","",0.0188875889517116,"",
Conditions,"","","","","",312,170,735933,0.00023099928933748,DM,"",E08.3299,ICD10,"diabetes mellitus due to underlying condition with mild nonproliferative diabetic retinopathy without macular edema, unspecified eye","","",0.023099928933748,"",
Conditions,"","","","","",311,250,735933,0.000339704837261001,DM,"",E10.52,ICD10,type 1 diabetes mellitus with diabetic peripheral angiopathy with gangrene,"","",0.0339704837261001,"",
Conditions,"","","","","",301,124,735933,0.000168493599281456,DM,"",E13.51,ICD10,other specified diabetes mellitus with diabetic peripheral angiopathy without gangrene,"","",0.0168493599281456,"",
Conditions,"","","","","",284,217,735933,0.000294863798742549,DM,"",E10.11,ICD10,type 1 diabetes mellitus with ketoacidosis with coma,"","",0.0294863798742549,"",
Conditions,"","","","","",262,221,735933,0.000300299076138725,DM,"",E08.3291,ICD10,"diabetes mellitus due to underlying condition with mild nonproliferative diabetic retinopathy without macular edema, right eye","","",0.0300299076138725,"",
Conditions,"","","","","",260,243,735933,0.000330193101817693,DM,"",E13.329,ICD10,other specified diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema,"","",0.0330193101817693,"",
Conditions,"","","","","",257,196,735933,0.000266328592412625,DM,"",E10.641,ICD10,type 1 diabetes mellitus with hypoglycemia with coma,"","",0.0266328592412625,"",
Conditions,"","","","","",256,225,735933,0.000305734353534901,DM,"",E08.3292,ICD10,"diabetes mellitus due to underlying condition with mild nonproliferative diabetic retinopathy without macular edema, left eye","","",0.0305734353534901,"",
Conditions,"","","","","",251,103,735933,0.000139958392951532,DM,"",E13.620,ICD10,other specified diabetes mellitus with diabetic dermatitis,"","",0.0139958392951532,"",
Conditions,"","","","","",249,154,735933,0.000209258179752776,DM,"",E11.3499,ICD10,"type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, unspecified eye","","",0.0209258179752776,"",
Conditions,"","","","","",241,147,735933,0.000199746444309468,DM,"",E08.3393,ICD10,"diabetes mellitus due to underlying condition with moderate nonproliferative diabetic retinopathy without macular edema, bilateral","","",0.0199746444309468,"",
Conditions,"","","","","",241,198,735933,0.000269046231110713,DM,"",E10.618,ICD10,type 1 diabetes mellitus with other diabetic arthropathy,"","",0.0269046231110713,"",
Conditions,"","","","","",239,200,735933,0.000271763869808801,DM,"",E10.44,ICD10,type 1 diabetes mellitus with diabetic amyotrophy,"","",0.0271763869808801,"",
Conditions,"","","","","",232,170,735933,0.00023099928933748,DM,"",E10.638,ICD10,type 1 diabetes mellitus with other oral complications,"","",0.023099928933748,"",
Conditions,"","","","","",217,124,735933,0.000168493599281456,DM,"",E13.29,ICD10,other specified diabetes mellitus with other diabetic kidney complication,"","",0.0168493599281456,"",
Conditions,"","","","","",215,101,735933,0.000137240754253444,DM,"",E08.620,ICD10,diabetes mellitus due to underlying condition with diabetic dermatitis,"","",0.0137240754253444,"",
Conditions,"","","","","",207,185,735933,0.00025138157957314,DM,"",E10.331,ICD10,type 1 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema,"","",0.025138157957314,"",
Conditions,"","","","","",206,191,735933,0.000259534495667404,DM,"",E10.339,ICD10,type 1 diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema,"","",0.0259534495667404,"",
Conditions,"","","","","",204,105,735933,0.00014267603164962,DM,"",E11.3559,ICD10,"type 2 diabetes mellitus with stable proliferative diabetic retinopathy, unspecified eye","","",0.014267603164962,"",
Conditions,"","","","","",197,158,735933,0.000214693457148952,DM,"",E10.341,ICD10,type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema,"","",0.0214693457148952,"",
Conditions,"","","","","",196,186,735933,0.000252740398922185,DM,"",E10.321,ICD10,type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema,"","",0.0252740398922185,"",
Conditions,"","","","","",194,108,735933,0.000146752489696752,DM,"",E10.3299,ICD10,"type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, unspecified eye","","",0.0146752489696752,"",
Conditions,"","","","","",183,167,735933,0.000226922831290348,DM,"",E10.630,ICD10,type 1 diabetes mellitus with periodontal disease,"","",0.0226922831290348,"",
Conditions,"","","","","",179,142,735933,0.000192952347564248,DM,"",E13.311,ICD10,other specified diabetes mellitus with unspecified diabetic retinopathy with macular edema,"","",0.0192952347564248,"",
Conditions,"","","","","",172,113,735933,0.000153546586441972,DM,"",E08.321,ICD10,diabetes mellitus due to underlying condition with mild nonproliferative diabetic retinopathy with macular edema,"","",0.0153546586441972,"",
Conditions,"","","","","",172,111,735933,0.000150828947743884,DM,"",E08.3313,ICD10,"diabetes mellitus due to underlying condition with moderate nonproliferative diabetic retinopathy with macular edema, bilateral","","",0.0150828947743884,"",
Conditions,"","","","","",172,166,735933,0.000225564011941304,DM,"",E10.359,ICD10,type 1 diabetes mellitus with proliferative diabetic retinopathy without macular edema,"","",0.0225564011941304,"",
Conditions,"","","","","",169,161,735933,0.000218769915196084,DM,"",E10.351,ICD10,type 1 diabetes mellitus with proliferative diabetic retinopathy with macular edema,"","",0.0218769915196084,"",
Conditions,"","","","","",161,153,735933,0.000207899360403732,DM,"",E10.349,ICD10,type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema,"","",0.0207899360403732,"",
Conditions,"","","","","",126,105,735933,0.00014267603164962,DM,"",E08.641,ICD10,diabetes mellitus due to underlying condition with hypoglycemia with coma,"","",0.014267603164962,"",
Conditions,"","","","","",10453365,472210,735933,0.641648084812069,DM,"",250.00,ICD9,"diabetes mellitus without mention of complication, type ii or unspecified type, not stated as uncontrolled","","",64.1648084812069,"",
Conditions,"","","","","",829156,115984,735933,0.15760130337952,DM,"",250.02,ICD9,"diabetes mellitus without mention of complication, type ii or unspecified type, uncontrolled","","",15.760130337952,"",
Conditions,"","","","","",531938,82785,735933,0.112489859810608,DM,"",250.60,ICD9,"diabetes with neurological manifestations, type ii or unspecified type, not stated as uncontrolled","","",11.2489859810608,"",
Conditions,"","","","","",170621,31337,735933,0.0425813219409919,DM,"",250.80,ICD9,"diabetes with other specified manifestations, type ii or unspecified type, not stated as uncontrolled","","",4.25813219409919,"",
Conditions,"","","","","",132662,32874,735933,0.0446698272804725,DM,"",250.01,ICD9,"diabetes mellitus without mention of complication, type i [juvenile type], not stated as uncontrolled","","",4.46698272804725,"",
Conditions,"","","","","",111030,17067,735933,0.023190969830134,DM,"",250.40,ICD9,"diabetes with renal manifestations, type ii or unspecified type, not stated as uncontrolled","","",2.3190969830134,"",
Conditions,"","","","","",99304,45427,735933,0.0617270865690219,DM,"",250.50,ICD9,"diabetes with ophthalmic manifestations, type ii or unspecified type, not stated as uncontrolled","","",6.17270865690219,"",
Conditions,"","","","","",89929,12883,735933,0.0175056696737339,DM,"",250.90,ICD9,"diabetes with unspecified complication, type ii or unspecified type, not stated as uncontrolled","","",1.75056696737339,"",
Conditions,"","","","","",46662,9316,735933,0.0126587610556939,DM,"",250.70,ICD9,"diabetes with peripheral circulatory disorders, type ii or unspecified type, not stated as uncontrolled","","",1.26587610556939,"",
Conditions,"","","","","",45711,23466,735933,0.0318860548446666,DM,"",362.01,ICD9,background diabetic retinopathy,"","",3.18860548446666,"",
Conditions,"","","","","",42306,27265,735933,0.0370482095516847,DM,"",362.04,ICD9,mild nonproliferative diabetic retinopathy,"","",3.70482095516847,"",
Conditions,"","","","","",35587,7423,735933,0.0100865160279536,DM,"",250.92,ICD9,"diabetes with unspecified complication, type ii or unspecified type, uncontrolled","","",1.00865160279536,"",
Conditions,"","","","","",35127,8033,735933,0.0109153958308705,DM,"",250.62,ICD9,"diabetes with neurological manifestations, type ii or unspecified type, uncontrolled","","",1.09153958308705,"",
Conditions,"","","","","",21237,4633,735933,0.00629541004412087,DM,"",250.82,ICD9,"diabetes with other specified manifestations, type ii or unspecified type, uncontrolled","","",0.629541004412087,"",
Conditions,"","","","","",19448,5536,735933,0.0075224239163076,DM,"",250.03,ICD9,"diabetes mellitus without mention of complication, type i [juvenile type], uncontrolled","","",0.75224239163076,"",
Conditions,"","","","","",17761,4967,735933,0.00674925570670156,DM,"",250.10,ICD9,"diabetes with ketoacidosis, type ii or unspecified type, not stated as uncontrolled","","",0.674925570670156,"",
Conditions,"","","","","",17503,3227,735933,0.004384910039365,DM,"",250.42,ICD9,"diabetes with renal manifestations, type ii or unspecified type, uncontrolled","","",0.4384910039365,"",
Conditions,"","","","","",12042,6692,735933,0.00909321908380247,DM,"",250.52,ICD9,"diabetes with ophthalmic manifestations, type ii or unspecified type, uncontrolled","","",0.909321908380247,"",
Conditions,"","","","","",9930,3432,735933,0.00466346800591902,DM,"",250.61,ICD9,"diabetes with neurological manifestations, type i [juvenile type], not stated as uncontrolled","","",0.466346800591902,"",
Conditions,"","","","","",8385,1423,735933,0.00193359993368962,DM,"",250.72,ICD9,"diabetes with peripheral circulatory disorders, type ii or unspecified type, uncontrolled","","",0.193359993368962,"",
Conditions,"","","","","",7865,1969,735933,0.00267551529826764,DM,"",362.02,ICD9,proliferative diabetic retinopathy,"","",0.267551529826764,"",
Conditions,"","","","","",6309,2322,735933,0.00315517852848017,DM,"",250.12,ICD9,"diabetes with ketoacidosis, type ii or unspecified type, uncontrolled","","",0.315517852848017,"",
Conditions,"","","","","",6256,3665,735933,0.00498007291424627,DM,"",362.05,ICD9,moderate nonproliferative diabetic retinopathy,"","",0.498007291424627,"",
Conditions,"","","","","",6123,2236,735933,0.00303832006446239,DM,"",250.20,ICD9,"diabetes with hyperosmolarity, type ii or unspecified type, not stated as uncontrolled","","",0.303832006446239,"",
Conditions,"","","","","",5506,3630,735933,0.00493251423702973,DM,"",362.03,ICD9,nonproliferative diabetic retinopathy nos,"","",0.493251423702973,"",
Conditions,"","","","","",5262,1787,735933,0.00242821017674163,DM,"",362.07,ICD9,diabetic macular edema,"","",0.242821017674163,"",
Conditions,"","","","","",3824,2141,735933,0.00290923222630321,DM,"",250.51,ICD9,"diabetes with ophthalmic manifestations, type i [juvenile type], not stated as uncontrolled","","",0.290923222630321,"",
Conditions,"","","","","",3260,1469,735933,0.00199610562374564,DM,"",250.22,ICD9,"diabetes with hyperosmolarity, type ii or unspecified type, uncontrolled","","",0.199610562374564,"",
Conditions,"","","","","",2769,673,735933,0.000914485421906614,DM,"",250.41,ICD9,"diabetes with renal manifestations, type i [juvenile type], not stated as uncontrolled","","",0.0914485421906614,"",
Conditions,"","","","","",2705,906,735933,0.00123109033023387,DM,"",250.81,ICD9,"diabetes with other specified manifestations, type i [juvenile type], not stated as uncontrolled","","",0.123109033023387,"",
Conditions,"","","","","",2127,661,735933,0.000898179589718086,DM,"",250.13,ICD9,"diabetes with ketoacidosis, type i [juvenile type], uncontrolled","","",0.0898179589718086,"",
Conditions,"","","","","",1743,433,735933,0.000588368778136053,DM,"",250.63,ICD9,"diabetes with neurological manifestations, type i [juvenile type], uncontrolled","","",0.0588368778136053,"",
Conditions,"","","","","",1656,652,735933,0.00088595021557669,DM,"",250.71,ICD9,"diabetes with peripheral circulatory disorders, type i [juvenile type], not stated as uncontrolled","","",0.088595021557669,"",
Conditions,"","","","","",1644,497,735933,0.000675333216474869,DM,"",250.91,ICD9,"diabetes with unspecified complication, type i [juvenile type], not stated as uncontrolled","","",0.0675333216474869,"",
Conditions,"","","","","",1612,685,735933,0.000930791254095142,DM,"",250.11,ICD9,"diabetes with ketoacidosis, type i [juvenile type], not stated as uncontrolled","","",0.0930791254095142,"",
Conditions,"","","","","",1586,735,735933,0.000998732221547342,DM,"",362.06,ICD9,severe nonproliferative diabetic retinopathy,"","",0.0998732221547342,"",
Conditions,"","","","","",1416,326,735933,0.000442975107788345,DM,"",250.93,ICD9,"diabetes with unspecified complication, type i [juvenile type], uncontrolled","","",0.0442975107788345,"",
Conditions,"","","","","",1291,767,735933,0.00104221444071675,DM,"",366.41,ICD9,diabetic cataract,"","",0.104221444071675,"",
Conditions,"","","","","",1094,257,735933,0.000349216572704309,DM,"",250.83,ICD9,"diabetes with other specified manifestations, type i [juvenile type], uncontrolled","","",0.0349216572704309,"",
Conditions,"","","","","",813,311,735933,0.000422592817552685,DM,"",250.53,ICD9,"diabetes with ophthalmic manifestations, type i [juvenile type], uncontrolled","","",0.0422592817552685,"",
Conditions,"","","","","",734,180,735933,0.000244587482827921,DM,"",250.43,ICD9,"diabetes with renal manifestations, type i [juvenile type], uncontrolled","","",0.0244587482827921,"",
Conditions,"","","","","",674,318,735933,0.000432104552995993,DM,"",250.21,ICD9,"diabetes with hyperosmolarity, type i [juvenile type], not stated as uncontrolled","","",0.0432104552995993,"",
Conditions,"","","","","",492,125,735933,0.0001698524186305,DM,"",250.73,ICD9,"diabetes with peripheral circulatory disorders, type i [juvenile type], uncontrolled","","",0.01698524186305,"",
Conditions,"","","","","",483,234,735933,0.000317963727676297,DM,"",250.30,ICD9,"diabetes with other coma, type ii or unspecified type, not stated as uncontrolled","","",0.0317963727676297,"",
Conditions,"","","","","",182,118,735933,0.000160340683187192,DM,"",250.32,ICD9,"diabetes with other coma, type ii or unspecified type, uncontrolled","","",0.0160340683187192,"",
Conditions,"","","","","",175,112,735933,0.000152187767092928,DM,"",250.23,ICD9,"diabetes with hyperosmolarity, type i [juvenile type], uncontrolled","","",0.0152187767092928,"",
Conditions,"","","","","",73409,8151,735933,0.0110757365140577,DeliriumTremens,"",F10.239,ICD10,"alcohol dependence with withdrawal, unspecified","","",1.10757365140577,"",
Conditions,"","","","","",43112,4534,735933,0.00616088692856551,DeliriumTremens,"",F10.230,ICD10,"alcohol dependence with withdrawal, uncomplicated","","",0.616088692856551,"",
Conditions,"","","","","",11077,1014,735933,0.00137784281993062,DeliriumTremens,"",F10.27,ICD10,alcohol dependence with alcohol-induced persisting dementia,"","",0.137784281993062,"",
Conditions,"","","","","",9282,1795,735933,0.00243908073153398,DeliriumTremens,"",F10.231,ICD10,alcohol dependence with withdrawal delirium,"","",0.243908073153398,"",
Conditions,"","","","","",4141,991,735933,0.00134658997490261,DeliriumTremens,"",F10.232,ICD10,alcohol dependence with withdrawal with perceptual disturbance,"","",0.134658997490261,"",
Conditions,"","","","","",2325,305,735933,0.000414439901458421,DeliriumTremens,"",F10.26,ICD10,alcohol dependence with alcohol-induced persisting amnestic disorder,"","",0.0414439901458421,"",
Conditions,"","","","","",1933,377,735933,0.000512274894589589,DeliriumTremens,"",F10.259,ICD10,"alcohol dependence with alcohol-induced psychotic disorder, unspecified","","",0.0512274894589589,"",
Conditions,"","","","","",1573,288,735933,0.000391339972524673,DeliriumTremens,"",F10.251,ICD10,alcohol dependence with alcohol-induced psychotic disorder with hallucinations,"","",0.0391339972524673,"",
Conditions,"","","","","",83636,15102,735933,0.0205208898092625,DeliriumTremens,"",291.81,ICD9,alcohol withdrawal,"","",2.05208898092625,"",
Conditions,"","","","","",37106,7839,735933,0.0106517848771559,DeliriumTremens,"",291.89,ICD9,other specified alcohol-induced mental disorders,"","",1.06517848771559,"",
Conditions,"","","","","",18072,1831,735933,0.00248799822809957,DeliriumTremens,"",291.2,ICD9,alcohol-induced persisting dementia,"","",0.248799822809957,"",
Conditions,"","","","","",11182,3620,735933,0.00491892604353929,DeliriumTremens,"",291.0,ICD9,alcohol withdrawal delirium,"","",0.491892604353929,"",
Conditions,"","","","","",4871,1792,735933,0.00243500427348685,DeliriumTremens,"",291.9,ICD9,unspecified alcohol-induced mental disorders,"","",0.243500427348685,"",
Conditions,"","","","","",3556,559,735933,0.000759580016115598,DeliriumTremens,"",291.1,ICD9,alcohol-induced persisting amnestic disorder,"","",0.0759580016115597,"",
Conditions,"","","","","",3280,989,735933,0.00134387233620452,DeliriumTremens,"",291.3,ICD9,alcohol-induced psychotic disorder with hallucinations,"","",0.134387233620452,"",
Conditions,"","","","","",617,292,735933,0.000396775249920849,DeliriumTremens,"",291.82,ICD9,alcohol induced sleep disorders,"","",0.0396775249920849,"",
Conditions,"","","","","",365,152,735933,0.000206540541054688,DeliriumTremens,"",291.5,ICD9,alcohol-induced psychotic disorder with delusions,"","",0.0206540541054688,"",
Conditions,"","","","","",193,144,735933,0.000195669986262336,DeliriumTremens,"",291.4,ICD9,idiosyncratic alcohol intoxication,"","",0.0195669986262336,"",
Conditions,"","","","","",39291,27821,735933,0.0378037131097532,DiabeticRetinopathy,"",E11.3291,ICD10,"type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, right eye","","",3.78037131097532,"",
Conditions,"","","","","",35698,25454,735933,0.034587387710566,DiabeticRetinopathy,"",E11.3292,ICD10,"type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, left eye","","",3.4587387710566,"",
Conditions,"","","","","",35441,15442,735933,0.0209828883879375,DiabeticRetinopathy,"",E11.319,ICD10,type 2 diabetes mellitus with unspecified diabetic retinopathy without macular edema,"","",2.09828883879375,"",
Conditions,"","","","","",20365,11342,735933,0.0154117290568571,DiabeticRetinopathy,"",E11.3293,ICD10,"type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, bilateral","","",1.54117290568571,"",
Conditions,"","","","","",12635,10210,735933,0.0138735455537393,DiabeticRetinopathy,"",E11.329,ICD10,type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema,"","",1.38735455537393,"",
Conditions,"","","","","",8800,6066,735933,0.00824259817130092,DiabeticRetinopathy,"",E11.3391,ICD10,"type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, right eye","","",0.824259817130092,"",
Conditions,"","","","","",8148,5676,735933,0.00771265862517376,DiabeticRetinopathy,"",E11.3392,ICD10,"type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, left eye","","",0.771265862517376,"",
Conditions,"","","","","",6596,2779,735933,0.00377615897099328,DiabeticRetinopathy,"",E11.311,ICD10,type 2 diabetes mellitus with unspecified diabetic retinopathy with macular edema,"","",0.377615897099328,"",
Conditions,"","","","","",6497,3552,735933,0.0048265263278043,DiabeticRetinopathy,"",E11.3299,ICD10,"type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, unspecified eye","","",0.48265263278043,"",
Conditions,"","","","","",5946,2949,735933,0.00400715826033076,DiabeticRetinopathy,"",E11.3211,ICD10,"type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, right eye","","",0.400715826033076,"",
Conditions,"","","","","",5229,2704,735933,0.00367424751981498,DiabeticRetinopathy,"",E11.3212,ICD10,"type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, left eye","","",0.367424751981498,"",
Conditions,"","","","","",5002,2189,735933,0.00297445555505732,DiabeticRetinopathy,"",E11.3311,ICD10,"type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, right eye","","",0.297445555505732,"",
Conditions,"","","","","",4858,2724,735933,0.00370142390679586,DiabeticRetinopathy,"",E11.3393,ICD10,"type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, bilateral","","",0.370142390679586,"",
Conditions,"","","","","",4791,2134,735933,0.0028997204908599,DiabeticRetinopathy,"",E11.3312,ICD10,"type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, left eye","","",0.28997204908599,"",
Conditions,"","","","","",2761,1041,735933,0.00141453094235481,DiabeticRetinopathy,"",E11.3313,ICD10,"type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, bilateral","","",0.141453094235481,"",
Conditions,"","","","","",2419,996,735933,0.00135338407164783,DiabeticRetinopathy,"",E11.3411,ICD10,"type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, right eye","","",0.135338407164783,"",
Conditions,"","","","","",2039,1670,735933,0.00226922831290348,DiabeticRetinopathy,"",E11.339,ICD10,type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema,"","",0.226922831290348,"",
Conditions,"","","","","",2029,1050,735933,0.0014267603164962,DiabeticRetinopathy,"",E11.3213,ICD10,"type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, bilateral","","",0.14267603164962,"",
Conditions,"","","","","",2013,624,735933,0.000847903273803458,DiabeticRetinopathy,"",E11.3512,ICD10,"type 2 diabetes mellitus with proliferative diabetic retinopathy with macular edema, left eye","","",0.0847903273803458,"",
Conditions,"","","","","",2009,711,735933,0.000966120557170286,DiabeticRetinopathy,"",E11.3511,ICD10,"type 2 diabetes mellitus with proliferative diabetic retinopathy with macular edema, right eye","","",0.0966120557170286,"",
Conditions,"","","","","",2006,922,735933,0.00125283143981857,DiabeticRetinopathy,"",E11.3412,ICD10,"type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, left eye","","",0.125283143981857,"",
Conditions,"","","","","",1772,797,735933,0.00108297902118807,DiabeticRetinopathy,"",E11.3591,ICD10,"type 2 diabetes mellitus with proliferative diabetic retinopathy without macular edema, right eye","","",0.108297902118807,"",
Conditions,"","","","","",1649,713,735933,0.000968838195868374,DiabeticRetinopathy,"",E11.3592,ICD10,"type 2 diabetes mellitus with proliferative diabetic retinopathy without macular edema, left eye","","",0.0968838195868374,"",
Conditions,"","","","","",1457,500,735933,0.000679409674522001,DiabeticRetinopathy,"",E11.3413,ICD10,"type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, bilateral","","",0.0679409674522001,"",
Conditions,"","","","","",1436,977,735933,0.00132756650401599,DiabeticRetinopathy,"",E11.321,ICD10,type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema,"","",0.132756650401599,"",
Conditions,"","","","","",1431,885,735933,0.00120255512390394,DiabeticRetinopathy,"",E11.3491,ICD10,"type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, right eye","","",0.120255512390394,"",
Conditions,"","","","","",1298,459,735933,0.000623698081211197,DiabeticRetinopathy,"",E11.3593,ICD10,"type 2 diabetes mellitus with proliferative diabetic retinopathy without macular edema, bilateral","","",0.0623698081211197,"",
Conditions,"","","","","",1263,881,735933,0.00119711984650777,DiabeticRetinopathy,"",E11.3492,ICD10,"type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, left eye","","",0.119711984650777,"",
Conditions,"","","","","",1215,769,735933,0.00104493207941484,DiabeticRetinopathy,"",E11.331,ICD10,type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema,"","",0.104493207941484,"",
Conditions,"","","","","",1092,596,735933,0.000809856332030226,DiabeticRetinopathy,"",E11.3399,ICD10,"type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, unspecified eye","","",0.0809856332030226,"",
Conditions,"","","","","",1079,344,735933,0.000467433856071137,DiabeticRetinopathy,"",E11.3513,ICD10,"type 2 diabetes mellitus with proliferative diabetic retinopathy with macular edema, bilateral","","",0.0467433856071137,"",
Conditions,"","","","","",1022,645,735933,0.000876438480133382,DiabeticRetinopathy,"",E11.359,ICD10,type 2 diabetes mellitus with proliferative diabetic retinopathy without macular edema,"","",0.0876438480133382,"",
Conditions,"","","","","",880,476,735933,0.000646798010144945,DiabeticRetinopathy,"",E11.3493,ICD10,"type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, bilateral","","",0.0646798010144945,"",
Conditions,"","","","","",838,522,735933,0.000709303700200969,DiabeticRetinopathy,"",E10.319,ICD10,type 1 diabetes mellitus with unspecified diabetic retinopathy without macular edema,"","",0.0709303700200969,"",
Conditions,"","","","","",820,550,735933,0.000747350641974202,DiabeticRetinopathy,"",E08.3293,ICD10,"diabetes mellitus due to underlying condition with mild nonproliferative diabetic retinopathy without macular edema, bilateral","","",0.0747350641974202,"",
Conditions,"","","","","",799,717,735933,0.00097427347326455,DiabeticRetinopathy,"",E13.319,ICD10,other specified diabetes mellitus with unspecified diabetic retinopathy without macular edema,"","",0.097427347326455,"",
Conditions,"","","","","",777,467,735933,0.000634568636003549,DiabeticRetinopathy,"",E11.351,ICD10,type 2 diabetes mellitus with proliferative diabetic retinopathy with macular edema,"","",0.0634568636003549,"",
Conditions,"","","","","",758,469,735933,0.000637286274701637,DiabeticRetinopathy,"",E11.341,ICD10,type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema,"","",0.0637286274701637,"",
